,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1247,8,3,0.18151932778551097,1,0,3,0,4,0,11,2,2,0,7,5,4,0.15673371079690998,-0.4295769652193609,1,1,6,6,3,4,1,0.20915007166672295,-0.2886528311122454,-0.21335087526174396,-0.103588936694618,1,4,1,-0.33283721275328654,-0.7951632272572445,0,-0.9165492821451984,1,0,1,0,3,1,3,4,6,0,3,1.9417804729554164,2,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,0,4,4,8,4,169900
1248,7,4,-0.09188637231949037,1,3,3,0,4,0,17,2,2,0,4,5,4,-1.7973901635764777,-1.689368497954768,1,1,0,0,3,4,0,-0.27336758322066457,-0.2886528311122454,-0.34239318063987423,-0.7352086055781423,4,1,0,-0.07407508883103173,1.3222626378559161,0,1.0328115265451354,0,0,1,1,3,1,3,6,6,1,2,-0.3601719824202707,1,-0.7521758378613592,-0.704483250333654,3.879751561683746,0,-0.2702083542015609,0,0,3,2,8,4,129500
1249,0,3,-0.33241924631216013,1,3,3,0,4,0,12,2,2,0,2,4,6,-0.7044056236727184,-1.689368497954768,1,1,8,8,3,4,1,0.19818376132837323,0.3066442585656969,-0.727256196679912,-0.4136982326085505,1,4,1,-0.4518677897575238,-0.7951632272572445,0,-1.0041182247230844,0,0,1,0,3,1,3,4,6,0,1,-0.9216238008045847,2,-0.7521758378613592,0.5033677807122445,-0.3593249004055313,0,-0.2702083542015609,0,0,4,1,8,4,119000
1250,0,3,0.064459995775745,1,3,3,0,0,0,12,2,2,0,2,6,4,-0.108232238270668,-0.8172051291379477,3,1,3,3,2,4,1,1.362805919261113,-0.2886528311122454,1.0815999787082653,2.40008758472816,1,0,1,2.4514432406501756,-0.7951632272572445,0,1.1318025051114413,1,0,2,1,3,1,0,6,6,2,2,0.2293524268832589,2,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,0,3,4,8,4,244000
1251,11,3,-0.7397215796064144,1,0,3,0,0,0,16,2,2,4,2,6,4,1.0509937888999856,0.8786680880058696,1,1,12,15,2,4,2,-0.9730181828073765,-0.2886528311122454,1.8966040126754042,0.7925357198802016,1,0,1,0.6271702669982788,-0.7951632272572445,0,-0.2102867235278997,0,0,2,0,2,1,2,4,6,1,2,0.023486760142343795,2,0.4290283674998224,-0.16095028636299968,-0.3593249004055313,0,-0.2702083542015609,0,0,2,0,8,4,171750
1252,0,3,-0.06602908836527836,1,3,3,0,4,0,11,2,2,0,2,4,5,-0.108232238270668,-0.8172051291379477,1,1,6,6,3,4,1,0.14554547170429458,-0.2886528311122454,-0.4827549864897704,-0.4410608175421328,1,4,1,-0.7468566110288942,-0.7951632272572445,0,-1.221136908503063,1,0,1,0,3,1,3,3,6,0,1,-0.8654786189661533,2,-0.4887992245037985,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,8,10,3,8,4,130000
1253,5,3,0.7040769965345861,1,0,3,0,4,0,24,2,2,0,5,6,6,0.09049222353001549,0.8786680880058696,1,1,13,14,2,4,1,-0.6988604243486336,6.104589871574822,-1.2026752164940762,0.30684983730911614,1,4,1,0.9143962245519818,0.6966595413452095,0,1.2403118470014307,1,0,2,1,3,1,2,7,6,2,2,0.21063736627044843,2,1.003668251189046,0.005129230405811376,-0.3593249004055313,0,-0.2702083542015609,0,0,6,1,8,4,294000
1254,5,3,-0.3593789726055052,1,3,3,0,4,0,7,2,2,0,5,6,4,1.0509937888999856,0.927121608495693,1,1,12,13,2,4,2,-0.9730181828073765,-0.2886528311122454,0.4046938504966696,-0.7101262360556918,1,0,1,-1.0418454323002648,1.2580982177009719,0,0.2675351153210005,0,0,2,1,3,1,2,5,6,1,2,-0.3554932172670681,2,0.6684616523703322,1.2280783993397837,-0.3593249004055313,0,-0.2702083542015609,0,0,6,2,8,4,165400
1255,4,4,-0.4286323959092281,1,3,3,0,4,0,3,2,2,0,0,5,5,-1.3336997527082162,-1.689368497954768,1,1,13,14,3,4,0,-0.0408818040476506,-0.2886528311122454,-0.24504547658268824,-0.3954565093194956,1,4,1,-0.5269088056949777,0.13980403785765755,0,-0.28262628478789253,0,0,1,0,3,1,3,4,6,1,1,0.4071455027049583,2,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,0,1.8827091798433468,0,0,10,1,8,4,127500
1256,0,3,0.37945783867531213,1,0,3,0,0,0,15,2,2,0,2,7,4,0.7529070961989605,0.44258640359745943,3,1,6,6,2,4,2,1.908928174110929,-0.2886528311122454,0.23716524351453552,2.11734087374781,1,0,1,2.133165828225802,-0.7951632272572445,0,0.897650767348833,1,0,2,0,2,1,2,5,6,1,2,1.020063737774501,2,1.3388748500077596,-0.16095028636299968,-0.3593249004055313,0,-0.2702083542015609,0,0,7,2,8,4,301500
1257,1,3,-0.6471164231192365,1,3,3,0,0,0,7,1,2,0,2,4,7,-1.6317864454092414,-1.689368497954768,1,1,13,14,3,4,2,-0.9730181828073765,-0.2886528311122454,0.6718340616303429,-0.4410608175421328,1,0,1,-0.7727328234211197,-0.7951632272572445,0,-1.2401736351504296,0,0,1,0,2,1,3,2,6,0,0,-2.2129629830885067,2,-0.7521758378613592,0.7449379869214242,-0.3593249004055313,0,-0.2702083542015609,0,0,6,3,8,4,99900
1258,8,3,-0.093189258720284,1,0,3,0,4,0,8,2,2,0,7,6,4,1.1172352761668802,0.9755751289855163,1,1,12,13,2,4,2,0.4635684715164364,-0.2886528311122454,-0.8291317009258043,-0.4593025408311876,1,0,1,0.008728790824089824,-0.7951632272572445,0,-0.66526449039996,1,0,2,0,2,1,2,3,6,0,2,-0.3414569218074603,2,0.9398193752235766,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,0,6,2,8,4,190000
1259,0,3,-0.0768530676949485,1,3,3,0,2,0,12,2,2,0,2,5,7,-0.07511149463722075,-0.7687516086481244,1,1,6,6,3,4,1,0.34732558192992935,2.427390140543366,-1.2524810185698458,-0.007819889427080026,1,2,1,-0.28108478796883557,-0.7951632272572445,0,-0.8784758288504653,1,0,1,1,3,1,3,4,6,0,2,-0.060731012615303295,2,0.6844238713616996,-0.704483250333654,-0.3593249004055313,0,1.1650700018283777,0,0,6,2,8,4,151000
1260,5,3,1.4196622966627788,1,2,3,0,1,0,8,6,2,0,5,5,4,0.9185108143661966,0.6848540060465762,1,1,12,13,3,4,2,-0.9730181828073765,-0.2886528311122454,0.6197643594602201,-0.4935057719981654,1,0,1,-0.7002794287228884,0.9991489506470896,0,0.3037048959509969,0,0,2,1,3,1,3,5,6,1,2,0.1357771238192066,2,-0.7521758378613592,0.8506249521379403,-0.3593249004055313,0,-0.2702083542015609,0,0,5,3,8,4,181000
1261,0,3,-0.09188637231949037,1,3,3,0,4,0,12,2,2,0,2,4,5,-0.5056811618720349,-1.398647375015828,3,1,8,8,3,4,1,0.1323858992982749,-0.2886528311122454,-0.04808616837396303,-0.016940751071607453,1,2,1,-0.2914352729257258,-0.7951632272572445,0,-0.8860905195094119,0,0,1,0,2,1,3,3,6,0,1,-0.6315403613060224,2,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,0,5,3,8,4,128900
1262,4,3,0.07347997855047012,1,3,3,0,4,0,4,2,2,0,0,3,4,-0.47256041823858774,0.2003188011483427,1,1,13,14,3,4,1,-0.9730181828073765,-0.2886528311122454,1.215170084275102,0.10619088112951279,1,0,1,-0.15170372600770818,0.7722818936706796,0,0.5188199070662388,1,0,1,0,5,1,3,6,3,2,1,-0.7906183765149114,2,0.20555730162067995,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,0,10,3,8,4,161500
1263,6,3,0.3004828783810522,1,3,3,0,4,0,3,2,2,0,5,5,5,-1.7311486763095831,-1.689368497954768,2,1,13,14,3,4,2,-0.9730181828073765,-0.2886528311122454,0.44544405219502653,-0.6690823586553184,1,0,1,-0.2655590605335003,0.9556088083990917,0,0.5873521229967583,0,0,1,0,3,1,3,6,6,1,2,0.21999489657685367,0,-0.7521758378613592,-0.704483250333654,1.7029285135838468,0,-0.2702083542015609,0,0,6,1,8,4,180500
1264,11,2,-0.6471164231192365,1,3,3,0,4,0,12,2,2,4,2,5,4,0.8853900707327494,0.6848540060465762,1,1,8,8,2,4,2,-0.3896104728071716,-0.2886528311122454,1.2944065875774626,0.7925357198802016,1,0,1,0.4512120227311456,-0.7951632272572445,0,-0.3397364647299922,1,0,2,0,2,1,2,3,6,0,2,0.17788601019803013,2,0.3971039295170878,0.32219012605535974,-0.3593249004055313,0,-0.2702083542015609,0,0,7,2,0,0,181000
1265,12,1,-0.6796885831390772,1,3,3,0,3,0,21,2,2,4,5,6,4,0.9185108143661966,0.6848540060465762,3,1,8,8,2,4,2,0.01394974764409798,-0.2886528311122454,-0.7385756971516778,-0.8355380836679439,1,0,1,-1.1634636305437245,0.8983191475464629,0,-0.12081410828527696,1,0,2,1,3,1,2,4,6,0,2,0.15449218443201704,2,-0.7521758378613592,-0.19114656213914713,-0.3593249004055313,0,-0.2702083542015609,0,0,2,0,8,4,183900
1266,14,4,-0.03977091628774525,1,0,0,0,4,0,17,1,2,1,4,6,3,-2.029235369010608,-1.689368497954768,3,1,13,14,1,4,1,-0.9730181828073765,-0.2886528311122454,0.8099319673858858,-0.3019676774630895,1,4,0,-0.513970699498865,1.3245542242900212,0,0.7110908462046409,0,0,1,1,4,2,3,7,6,1,1,-0.7719033159021009,0,-0.7521758378613592,-0.704483250333654,3.9615870146198326,0,-0.2702083542015609,0,0,0,1,8,4,122000
1267,0,3,0.2703160471011382,1,0,1,0,4,0,23,2,2,0,2,8,4,1.216597507067222,1.1693892109448099,3,1,11,5,0,4,2,-0.9730181828073765,-0.2886528311122454,3.2481523690042424,2.1538243203259198,1,0,1,2.213382086641701,-0.7951632272572445,0,0.9566646199556692,0,0,2,0,3,1,0,8,6,1,3,1.2773958212006449,2,0.3971039295170878,0.4429752291599496,-0.3593249004055313,0,-0.2702083542015609,0,0,4,4,8,4,378500
1268,4,3,0.3591127664167655,1,0,3,0,4,1,6,2,2,0,0,7,8,-1.2012167781744272,0.5879469650669296,1,1,11,12,3,2,1,-0.5519118658147474,-0.2886528311122454,-0.07072516931749466,-0.7511701134560652,1,0,1,2.0840010246805734,2.5940931087842753,0,3.677012857864348,0,0,3,1,4,1,2,9,6,2,3,2.531304882258946,2,1.75389254378331,-0.5233055956767693,-0.3593249004055313,0,-0.2702083542015609,0,0,4,2,8,4,381000
1269,4,3,0.08290084944851635,1,3,3,0,4,0,12,1,2,0,0,4,4,-0.4394396746051405,-1.3017403340361813,1,1,8,8,3,4,1,0.035882368320797414,-0.2886528311122454,-0.3469209808285806,-0.4182586634308142,2,4,1,-0.7468566110288942,0.6943679549111044,0,0.016250323575762133,0,0,1,1,3,1,3,5,6,0,1,-0.7391519598296826,2,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,0,6,1,8,4,144000
1270,2,3,1.3107209491502654,1,3,2,0,4,2,4,2,2,0,2,6,5,0.25609594169725175,-0.2842164037498908,5,6,9,10,2,4,2,1.7861054983214122,-0.2886528311122454,-1.116647012908656,0.626079994867576,1,4,1,0.43827391653503284,-0.3551786319090553,0,0.016250323575762133,2,0,0,1,0,1,2,2,6,1,2,0.5287933966882263,2,1.3867615069818615,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,0,3,4,8,4,260000
1271,0,3,-0.13638495400813427,1,0,3,0,4,0,14,4,2,0,2,5,6,-0.108232238270668,-0.8172051291379477,3,1,3,3,3,4,1,-0.9730181828073765,-0.2886528311122454,2.08677162060107,0.9840738144152775,1,2,1,0.844530451092973,-0.7951632272572445,0,-0.05037821969002076,0,0,2,0,3,1,2,5,6,1,2,-0.051373482308898065,2,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,0,7,3,8,4,185750
1272,0,3,0.3015853207201853,1,0,3,0,1,0,19,2,2,0,2,4,5,-0.20759446917100974,-0.9625656906074178,3,1,6,10,3,4,1,0.25520857508779177,2.0367264254422164,-1.28417561989079,-0.2791655233517709,1,4,1,-0.5890117154363188,-0.7951632272572445,0,-1.1050128759541271,1,0,1,0,3,1,3,3,6,0,1,-0.8654786189661533,2,0.6844238713616996,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,0,10,0,8,4,137000
1273,8,3,0.09973815062800323,1,0,3,0,0,0,7,2,2,0,7,5,6,-0.40631893097169325,1.0240286494753397,1,1,9,10,3,4,1,0.6039372438473127,-0.2886528311122454,-0.6050055915848411,-0.087627428816695,1,2,1,0.5029644475155965,-0.7951632272572445,0,-0.3016630114352591,1,0,1,0,2,1,0,3,6,1,1,-0.7531882552892905,2,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,0,2.654171296209439,0,0,4,2,8,4,177000
1274,4,3,-0.5166273389782131,1,3,3,0,0,0,6,2,2,0,0,4,5,-2.029235369010608,0.8786680880058696,1,1,13,15,3,4,2,-0.9730181828073765,-0.2886528311122454,0.21226234247665074,-0.9039445460018996,1,0,1,-1.298019934983297,0.5545811824306901,0,-0.505355986562081,0,0,2,0,3,1,3,6,6,1,2,0.3697153814793374,2,1.1792526600940865,-0.704483250333654,0.9664094371590689,0,-0.2702083542015609,0,0,10,1,8,4,139000
1275,10,3,0.08300107147934663,1,3,3,0,0,0,12,1,2,2,5,4,4,-0.7706471109396129,-1.689368497954768,1,4,0,0,3,4,1,-0.490500527919989,-0.2886528311122454,0.3186656469112494,-0.2951270312296939,1,2,1,-0.6071250641108766,1.4780905153750663,0,0.7701046988114771,0,0,2,0,4,2,3,8,6,0,2,-0.3414569218074603,2,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,0,6,1,8,4,137000
1276,5,3,0.24245432253032065,1,0,3,0,1,0,14,2,2,0,5,5,5,0.02425073626312099,-0.6233910471786543,1,1,6,10,3,4,1,0.32758622332089987,-0.2886528311122454,-0.9898686076248789,-0.7625711905117245,1,4,1,-1.1065359632808285,0.7172838192521559,0,-0.22932345017526623,0,1,1,1,3,1,3,4,6,1,2,0.1123832980531935,2,1.5942703538696368,1.0469007446828988,-0.3593249004055313,0,-0.2702083542015609,0,0,11,3,8,4,162000
1277,8,3,0.7370500446777479,1,0,3,0,1,0,14,2,2,0,7,5,4,-0.14135298190411524,-0.4295769652193609,1,1,6,6,3,4,1,0.18502418892235356,-0.2886528311122454,1.323837288804054,1.4195949579414622,1,1,1,1.4526214423102717,-0.7951632272572445,0,0.39698485652309295,1,0,1,1,3,1,3,5,6,1,2,0.03284429044874903,2,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,0,5,3,8,4,197900
1278,5,3,-0.10461457023493581,1,3,3,0,4,0,5,2,2,0,5,7,4,1.0178730452665383,0.8302145675160463,1,1,12,13,2,4,2,0.7903645195992579,-0.2886528311122454,-0.5506719893203652,0.16091605099667736,1,0,1,-0.08960081626636701,1.2741393227397078,0,0.9814123645972458,1,0,2,1,3,1,2,5,6,1,2,0.4866845103094028,2,-0.7521758378613592,2.4812238440499033,-0.3593249004055313,0,-0.2702083542015609,0,0,2,2,8,4,237000
1279,4,0,-0.3023526370630764,1,3,3,0,4,0,9,2,2,0,0,3,3,-1.6980279326761358,-1.689368497954768,1,1,8,8,3,2,1,-0.9730181828073765,-0.2886528311122454,0.29602664596771777,-0.819576575790021,1,4,1,-1.2022779491320628,0.19021893940797088,0,-0.7376040516599529,0,0,1,0,2,1,3,4,6,0,2,0.2574250178024746,2,-0.5127425529908495,-0.704483250333654,2.3248779558981036,0,-0.2702083542015609,0,0,3,4,0,0,68400
1280,0,3,-0.07104018990679231,1,0,3,0,4,0,5,2,2,0,2,6,4,1.0178730452665383,0.8302145675160463,1,1,12,13,2,4,2,0.7552723265165389,-0.2886528311122454,0.492985954176443,1.1756119089503534,1,0,1,1.061890635187667,-0.7951632272572445,0,0.10953028414785819,1,0,2,0,3,1,2,4,6,0,2,0.33228526025371646,2,-0.7521758378613592,0.3825826776076547,-0.3593249004055313,0,-0.2702083542015609,0,0,2,3,8,4,227000
1281,0,3,-0.24733074213725323,1,0,3,0,1,0,23,2,2,0,2,6,4,0.6204241216651715,0.24877232163816604,3,1,6,6,3,4,1,1.3364867744490738,-0.2886528311122454,-0.7046171957363804,0.5736350404115433,1,4,1,0.45638726520959066,-0.7951632272572445,0,-0.3359291194005189,1,0,2,0,2,1,3,4,6,1,2,0.05155935106155949,2,-0.7521758378613592,0.17120874717462242,-0.3593249004055313,0,1.34447979633212,0,0,6,0,8,4,180000
1282,0,3,-0.17206399698371364,1,0,3,0,4,0,5,2,2,0,2,4,6,0.18985445443035723,1.1209356904549863,1,1,6,6,3,4,1,0.19379723719303332,0.6042928034046681,-0.4601159855462387,-0.03974290518292602,1,4,1,-0.3173114853179513,-0.7951632272572445,0,-0.9051272461567784,0,0,2,0,3,1,2,3,6,0,2,0.05155935106155949,2,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,0,4.896793727506217,0,0,8,3,8,4,150500
1283,10,3,-0.11193077848554618,1,3,2,0,0,0,11,2,2,2,5,5,4,-0.008870007370326258,-0.6718445676684777,4,1,8,15,3,4,1,-0.9730181828073765,-0.2886528311122454,0.7805012661592947,-0.3316104778078036,1,4,1,-0.6485270039384374,1.2947636006466543,0,0.5873521229967583,0,0,2,2,4,2,3,6,6,0,0,-2.2129629830885067,2,0.2694061775861492,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,0,3,4,8,4,139000
1284,4,3,-0.08807793514793977,1,3,3,0,4,0,18,1,2,0,0,5,6,-1.7311486763095831,0.24877232163816604,1,1,13,15,3,4,2,-0.9730181828073765,-0.2886528311122454,0.5360000559691531,-0.5778737422100442,1,0,1,1.387930911329708,0.9189434254534092,0,1.7733401931276938,0,0,2,0,4,1,2,8,3,1,1,-0.6408978916124277,2,1.4186859449645963,-0.704483250333654,0.32809290425759474,0,1.81094526204185,0,0,2,4,8,4,169000
1285,4,4,-0.45268568330849507,1,3,3,0,4,0,3,2,2,0,0,5,5,-1.0687338036406382,-1.689368497954768,1,1,8,8,3,1,1,-0.9730181828073765,-0.2886528311122454,0.48166645370467714,-0.6325989120772086,1,0,1,-0.8736500517507991,0.5499980095624798,0,-0.19696101487474313,0,0,1,0,4,1,3,4,6,1,1,-0.9029087401917743,2,-0.39302591055559455,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,0,4,3,8,4,132500
1286,0,3,-0.07284418646173735,1,3,3,0,4,0,14,1,2,0,2,5,4,-0.27383595643790426,-1.0594727315870645,3,1,6,6,3,4,1,0.27494793369682125,0.2136290883035184,0.2507486440806545,0.6169591332230486,1,4,1,0.42792343157814267,-0.7951632272572445,0,-0.35686951871262207,1,0,1,1,3,1,3,4,6,2,2,0.2574250178024746,2,-0.7521758378613592,-0.311931665243737,-0.3593249004055313,0,-0.2702083542015609,0,0,5,4,8,4,143000
1287,0,3,2.604086257015017,1,0,2,0,4,1,4,2,2,0,2,4,4,-0.24071521280445698,-1.0110192110972411,1,1,13,14,3,2,1,0.8079106161406174,-0.2886528311122454,0.5541112567239783,1.2919028949180782,1,1,1,1.0851792263406699,-0.7951632272572445,0,0.12666333813048808,0,1,2,0,4,1,3,5,6,0,2,-0.3882445733394864,0,0.5886505574134956,2.2849480515049447,-0.3593249004055313,0,-0.2702083542015609,0,0,5,0,8,4,190000
1288,11,3,-0.4863602856674688,1,0,3,0,4,0,22,2,2,4,2,7,4,0.9516315579996439,0.7333075265363995,1,1,5,5,2,4,2,1.5667792915544179,-0.2886528311122454,-0.5076578875276552,1.0114363993488598,1,0,1,1.284426061760806,-0.7951632272572445,0,0.2732461333152104,1,0,2,0,2,1,0,3,6,1,2,0.12174082835959874,2,0.9398193752235766,0.18630688506269616,-0.3593249004055313,0,-0.2702083542015609,0,0,9,3,8,4,278000
1289,5,3,0.05493890284686848,1,0,3,0,4,0,16,2,2,0,5,7,4,1.1503560198003273,1.0240286494753397,1,1,12,13,2,4,2,-0.9730181828073765,-0.2886528311122454,1.172155982482392,0.06286678831800753,1,0,1,-0.1103017861801474,1.1526852417321347,0,0.8652883320483099,0,0,2,1,3,1,0,6,6,1,3,1.3101471772730633,2,0.6604805428746485,0.4127789533838021,-0.3593249004055313,0,-0.2702083542015609,0,0,9,0,6,5,281000
1290,8,3,0.36031543078672884,1,0,3,0,0,0,12,2,2,0,7,4,6,-0.24071521280445698,-1.0110192110972411,3,1,13,6,3,4,2,1.250949553809946,-0.2886528311122454,-0.9717574068700536,0.2156412208638419,1,4,1,-0.02749790652502585,-0.7951632272572445,0,-0.6919159077062732,1,0,1,0,3,1,3,4,6,1,2,0.05155935106155949,2,1.0595360176588315,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,0,3,4,8,4,180500
1291,12,4,-0.8856448564953007,1,3,3,0,4,0,2,2,2,3,5,4,6,0.02425073626312099,-0.6233910471786543,1,1,5,5,3,4,1,-0.4663746451756196,-0.2886528311122454,-0.380879482243878,-0.9746312237469872,1,4,1,-1.378236193399196,0.7447828564614177,0,-0.4063650079957751,0,0,2,1,3,1,3,4,6,0,1,-0.977768982643016,2,0.7243294188401178,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,0,1,3,8,4,119500
1292,6,4,-0.3925524648103276,1,3,3,0,0,0,17,2,2,0,5,4,3,-2.6254087544126588,-0.9625656906074178,1,1,13,14,3,4,4,-0.9730181828073765,-0.2886528311122454,0.966141073896254,-0.1446328140949914,1,4,0,0.55730449353927,1.4826736882432767,0,1.6305647432724448,0,0,2,0,4,2,3,9,3,0,1,-0.19173643690497655,2,-0.7521758378613592,3.628682323543507,-0.3593249004055313,0,-0.2702083542015609,0,0,11,3,8,4,107500
1293,5,3,-0.037766475671139665,1,3,3,0,4,0,14,2,2,0,5,6,4,0.15673371079690998,-0.4295769652193609,1,1,6,6,3,4,2,-0.5475253416794075,-0.2886528311122454,0.16019264030652797,-0.5140277106983522,1,4,1,-0.8555367030762413,1.111436685918242,0,0.2827644966388937,0,0,2,1,4,1,3,6,6,1,2,0.2574250178024746,2,-0.7521758378613592,-0.2817353894675895,-0.3593249004055313,0,4.376505323445365,0,0,2,0,8,4,162900
1294,0,3,-0.23500343234512888,1,3,3,0,4,0,7,2,2,0,2,4,6,-0.5388019055054822,0.24877232163816604,3,1,14,10,3,4,1,-0.606743417506496,-0.2886528311122454,0.2937627458733646,-0.4410608175421328,1,4,1,-0.7727328234211197,-0.7951632272572445,0,-1.2401736351504296,1,0,1,0,2,1,3,3,6,0,2,0.46329068454338973,0,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,0,3,0,8,4,115000
1295,0,3,-0.21215280931582525,1,3,3,0,4,0,12,1,2,0,2,4,4,-0.108232238270668,-0.8172051291379477,3,1,6,6,3,4,1,1.2553360779452858,-0.2886528311122454,-1.2026752164940762,-0.012380320249343739,1,2,1,-0.28626003044728066,-0.7951632272572445,0,-0.8822831741799386,1,0,1,1,3,1,3,3,6,0,1,-0.8654786189661533,2,2.089099142602024,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,0,10,0,8,4,138500
1296,0,3,-0.18208620006674153,1,3,3,0,4,0,12,2,2,0,2,4,5,-0.27383595643790426,-1.0594727315870645,3,1,8,8,3,2,1,0.7289531817044995,-0.2886528311122454,-0.505393987433302,0.1426743277076225,1,2,1,-0.08960081626636701,-0.7951632272572445,0,-0.7376040516599529,1,0,2,0,3,1,3,4,6,0,2,0.24338872234286676,2,0.7801971853099035,-0.40252049257217937,1.6538272418221949,0,-0.2702083542015609,0,0,11,2,8,4,155000
1297,13,4,-0.6857019049888939,1,3,3,0,4,0,7,2,2,4,6,5,4,1.1172352761668802,1.0240286494753397,1,1,12,13,3,4,2,0.22669616820808247,-0.2886528311122454,-1.28417561989079,-1.1638891028709313,1,2,1,-0.23450760566282972,-0.7951632272572445,0,-0.8442097208852055,1,0,2,0,2,1,3,3,6,0,2,0.24338872234286676,2,-0.7521758378613592,-0.04016518325840982,-0.3593249004055313,0,-0.2702083542015609,0,0,5,0,6,5,140000
1298,5,3,5.34886701536387,1,2,0,0,0,0,7,1,2,0,5,9,4,1.216597507067222,1.1209356904549863,3,0,11,12,0,4,2,11.405752927121783,-0.2886528311122454,-0.22919817592221609,11.520949229255585,1,0,1,9.132681280322796,1.38184388514265,0,7.855574356961303,2,0,2,1,3,1,0,10,6,3,2,4.421526004152803,2,0.955781594214944,3.7041730129838757,-0.3593249004055313,0,-0.2702083542015609,1,0,0,2,6,5,160000
1299,0,3,-0.3023526370630764,1,3,3,0,4,0,12,2,2,0,2,4,6,-0.40631893097169325,0.44258640359745943,3,1,3,3,3,4,1,-0.22730907979959578,5.329463452723335,-1.28417561989079,0.4299814695102364,1,0,1,0.21573848996189368,-0.7951632272572445,0,-0.5129706772210277,1,0,1,1,3,1,2,4,6,0,1,-0.7859396113617088,2,0.9877060321976786,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,0,4,4,8,4,154000
1300,5,3,0.024571627505293923,1,0,3,0,1,0,8,2,2,0,5,6,4,0.9185108143661966,0.6848540060465762,1,1,12,13,2,4,2,0.5491056921555642,-0.2886528311122454,-0.6412279930944917,-0.1811162606731011,1,0,1,-0.4078782286907405,1.4460083052975943,0,0.8900360766898864,0,0,2,1,3,1,2,7,6,1,2,0.0796319419807752,2,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,0,-0.2702083542015609,0,0,4,3,8,4,225000
1301,6,3,-0.3023526370630764,1,0,0,0,4,0,6,2,2,0,5,5,6,-0.9693715727402965,-1.689368497954768,1,1,13,14,3,4,1,0.22669616820808247,-0.2886528311122454,-0.7770619987556816,-0.6531208507773953,1,1,1,-1.0599587809748225,0.9029023204146732,0,-0.04085985636633749,0,0,1,0,3,1,2,5,6,2,1,-1.2163860054563496,1,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,0,3.748571042682267,0,0,10,3,8,4,177500
1302,5,3,-0.03977091628774525,1,3,3,0,4,0,15,2,2,0,5,7,4,0.7529070961989605,0.44258640359745943,3,1,12,13,2,4,2,0.6499957472683815,-0.2886528311122454,-0.3220180797906958,0.24528402120855605,1,0,1,0.10447077667532412,2.2366056250638717,0,1.9237303336418896,1,0,2,1,4,1,2,6,6,1,3,1.7359148062145013,2,1.7139869963048917,0.47317150493609705,-0.3593249004055313,0,-0.2702083542015609,0,0,11,0,8,4,290000
1303,0,3,-0.1832888644367049,1,3,3,0,4,0,21,2,2,0,2,6,4,1.1172352761668802,0.9755751289855163,1,1,12,13,2,4,2,-0.9730181828073765,-0.2886528311122454,2.3742869325839213,1.2736611716290234,1,0,1,1.1731583484742365,-0.7951632272572445,0,0.1913882087315343,0,0,2,0,3,1,2,5,6,0,3,1.689127154682475,2,0.907894937240842,0.18630688506269616,-0.3593249004055313,0,-0.2702083542015609,0,0,3,0,8,4,232000
